epoch, batch, loss, loss_e, e_mae, e/N_mae
   11,   188,        0.0030586,        0.0030586,           1.7015,          0.05317
   11,   189,        0.0025556,        0.0025556,           1.3198,         0.041243
   11,   190,        0.0059247,        0.0059247,           2.0304,         0.063451
   11,   191,        0.0051429,        0.0051429,           2.1976,         0.068675
   11,   192,         0.027305,         0.027305,            3.984,           0.1245
   11,   193,        0.0031812,        0.0031812,           1.7553,         0.054852
   11,   194,        0.0012124,        0.0012124,          0.99206,         0.031002
   11,   195,        0.0033689,        0.0033689,             1.57,         0.049064
   11,   196,        0.0075091,        0.0075091,           2.2894,         0.071544
   11,   197,        0.0070616,        0.0070616,           1.8209,         0.056902
   11,   198,         0.015909,         0.015909,           3.0392,         0.094976
   11,   199,         0.012046,         0.012046,           2.8569,         0.089278
   11,   200,         0.018758,         0.018758,           3.2604,          0.10189
   11,   201,         0.010058,         0.010058,           1.8925,         0.059141
   11,   202,        0.0040598,        0.0040598,           1.8462,         0.057694
   11,   203,         0.023034,         0.023034,           3.5606,          0.11127
   12,     1,        0.0061309,        0.0061309,           1.9969,         0.062402
   12,     2,         0.012738,         0.012738,           2.4401,         0.076252
   12,     3,        0.0052217,        0.0052217,           2.1355,         0.066733
   12,     4,         0.004361,         0.004361,           2.0439,         0.063871
   12,     5,         0.008543,         0.008543,            2.443,         0.076343
   12,     6,        0.0089948,        0.0089948,           2.1175,         0.066171
   12,     7,         0.013008,         0.013008,           3.4476,          0.10774
   12,     8,        0.0018446,        0.0018446,          0.88282,         0.027588
   12,     9,        0.0040343,        0.0040343,           1.8493,         0.057789
   12,    10,        0.0077637,        0.0077637,            2.521,         0.078781
   12,    11,         0.012085,         0.012085,           3.0404,         0.095014
   12,    12,         0.013297,         0.013297,           3.4712,          0.10848
   12,    13,        0.0036918,        0.0036918,           1.6709,         0.052215
   12,    14,        0.0018819,        0.0018819,           1.2872,         0.040224
   12,    15,        0.0027181,        0.0027181,            1.216,         0.038001
   12,    16,        0.0050699,        0.0050699,           2.0538,         0.064181
   12,    17,        0.0071961,        0.0071961,           2.2018,         0.068805
   12,    18,         0.012797,         0.012797,           2.4727,         0.077273
   12,    19,         0.018979,         0.018979,           2.6727,         0.083523
   12,    20,         0.014469,         0.014469,           2.7246,         0.085145
   12,    21,        0.0051801,        0.0051801,           1.9935,         0.062296
   12,    22,        0.0097463,        0.0097463,           2.2179,         0.069311
   12,    23,        0.0015013,        0.0015013,           1.0435,         0.032608
   12,    24,         0.002809,         0.002809,           1.1699,         0.036559
   12,    25,         0.017121,         0.017121,           3.2294,          0.10092
   12,    26,        0.0040638,        0.0040638,           1.5765,         0.049266
   12,    27,        0.0022389,        0.0022389,           1.3443,          0.04201
   12,    28,        0.0017336,        0.0017336,           1.1904,         0.037199
   12,    29,        0.0068823,        0.0068823,           2.1393,         0.066852
   12,    30,       0.00051404,       0.00051404,          0.59041,          0.01845
   12,    31,        0.0047694,        0.0047694,           1.9929,          0.06228
   12,    32,        0.0065978,        0.0065978,           2.1613,         0.067539
   12,    33,        0.0041436,        0.0041436,           1.8087,         0.056523
   12,    34,         0.006156,         0.006156,           2.0943,         0.065448
   12,    35,        0.0043878,        0.0043878,           1.6767,         0.052397
   12,    36,        0.0053171,        0.0053171,           1.8137,          0.05668
   12,    37,         0.010372,         0.010372,           2.6314,         0.082232
   12,    38,         0.018614,         0.018614,           4.0795,          0.12748
   12,    39,        0.0033327,        0.0033327,           1.7755,         0.055485
   12,    40,         0.014011,         0.014011,           3.5881,          0.11213
   12,    41,         0.002334,         0.002334,           1.4349,         0.044841
   12,    42,         0.014748,         0.014748,           3.5542,          0.11107
   12,    43,        0.0056757,        0.0056757,           1.6546,         0.051705
   12,    44,         0.014382,         0.014382,           3.0509,         0.095342
   12,    45,        0.0033288,        0.0033288,           1.2602,         0.039382
   12,    46,        0.0050119,        0.0050119,           1.9298,         0.060305
   12,    47,        0.0061425,        0.0061425,           2.4835,         0.077609
   12,    48,        0.0032649,        0.0032649,           1.6731,         0.052284
   12,    49,        0.0038388,        0.0038388,           1.5312,         0.047851
   12,    50,        0.0096558,        0.0096558,           2.8903,          0.09032
   12,    51,        0.0055788,        0.0055788,           1.8977,         0.059302
   12,    52,         0.011829,         0.011829,            2.541,         0.079406
   12,    53,        0.0076955,        0.0076955,           1.7277,         0.053991
   12,    54,        0.0047731,        0.0047731,           2.0912,         0.065351
   12,    55,        0.0034517,        0.0034517,           1.6364,         0.051137
   12,    56,        0.0032788,        0.0032788,           1.5532,         0.048539
   12,    57,        0.0056365,        0.0056365,           2.1188,         0.066213
   12,    58,        0.0013068,        0.0013068,           1.0782,         0.033695
